case_name,scenario,polarization,pos_id,x_m,y_m,label,valid_flag,r_CP,a_FP,fp_idx_rx1,fp_idx_rx2,rss_rx1_db,rss_rx2_db,fp_energy_gap_db,rise_time_ns,mean_excess_delay_ns,rms_delay_spread_ns,max_excess_delay_ns,kurtosis_pdp,skewness_pdp,fp_energy_db,total_energy_db,fp_energy_ratio,fp_amp_norm,peak_to_leading_db,multipath_count,ricean_k_db,valid_for_model,oof_score,oof_pred,fold_id,full_fit_score
CP_caseB,B,CP,18,3,-0.75,0,1,0.228774293819982,0.393902582534606,18,18,-64.8607805336844,-58.9816610824888,4.04527776396049,1.99600798403304,2.62264968111656,2.96948332955666,38.1736526946319,59.5356930546302,5.70594140965465,-65.9664985701891,-61.9212208062286,0.394712220710657,0.207923693957097,5.70047643569857,55,-7.04324951715663,1,0.856944737066849,1,2,0.797177417153258
CP_caseB,B,CP,19,3.75,-0.75,0,1,0.363354024914669,0.268898957065,22,22,-66.2745670720632,-61.5417475127799,4.41596712382111,1.99600798403304,3.10177950100038,3.84127488441968,29.1916167664832,18.6834360285822,3.66879269741274,-68.3241244135102,-63.9081572896891,0.361971282019423,0.210576555523113,4.95473450926606,52.5,-7.77123519476296,1,0.50074103473073,1,3,0.492505118019178
CP_caseB,B,CP,20,4.5,-0.75,0,1,0.235850592486327,0.291185143077463,27,27,-70.5818776275698,-63.8871386894707,4.95372140807838,1.99600798403304,3.69982467486236,4.5503013831694,39.6706586826567,21.2653517023651,3.73723940872915,-72.1882295599056,-67.2345081518272,0.322562799074259,0.188039684074196,5.82341932705285,69.5,-8.03422550426517,1,0.452864873297786,0,1,0.417162226531475
CP_caseB,B,CP,21,5.25,-0.75,0,1,0.285999184470718,0.256061916322834,32,32,-68.1510622950745,-63.1397336854442,4.3032263554301,1.99600798403304,3.00026448879332,3.64760989876815,41.4171656686856,58.1368402170763,5.61433619243405,-69.948624341546,-65.6453979861159,0.371819098756171,0.215522661717814,4.80334230333662,64,-7.69455695486141,1,0.69150761505141,1,3,0.67754102558991
CP_caseB,B,CP,22,0.75,-0.25,1,1,0.224469804340032,0.310194078156056,4,4,-62.595717804171,-56.3444009328389,3.56426824824257,1.99600798403304,2.14235317275795,2.22236190765463,36.6766467066072,61.1933801052869,5.50087578057937,-63.0343276156632,-59.4700593674206,0.440233265168894,0.234920511375385,4.62407135052715,42.5,-6.9901626857968,1,0.849613322235412,1,3,0.850035787340461
CP_caseB,B,CP,23,1.5,-0.25,1,1,0.361478328645811,0.365064698883776,8,8,-60.5304910934318,-56.303497149512,4.49369004183891,1.99600798403304,2.52396961515625,2.76621595917478,39.4211576846526,109.248656564885,7.42555916081209,-62.9106841625601,-58.4169941207212,0.355414055364425,0.18736983313762,6.60072761268469,49,-7.08136806009835,1,0.949553058817714,1,3,0.954452001100987
CP_caseB,B,CP,24,2.25,-0.25,1,1,0.483190970140476,0.294467232808594,12,12,-61.0861823370516,-58.3237138016645,3.68675736088448,1.99600798403304,2.31500864554703,2.68312355847331,33.1836327345493,43.90134752103,5.47713531651,-63.3917054292956,-59.7049480684111,0.428166135091218,0.230429591988253,4.71713213546703,59.5,-7.10210753317555,1,0.735151428745308,1,4,0.773492069370456
CP_caseB,B,CP,25,3,-0.25,0,1,0.524268323409948,0.282948252171772,17,17,-63.776090793571,-61.5240681733621,3.91362363042604,1.74650698602891,3.25970659917789,4.95003343677382,45.1596806387476,34.2785666356618,4.84489095578825,-66.5637031120575,-62.6500794816314,0.406794351828232,0.231236695056885,4.27254317015846,73.5,-7.57839161090408,1,0.771195011311292,1,2,0.713861492966265
CP_caseB,B,CP,26,3.75,-0.25,0,1,0.435766263433964,0.383027532833671,22,22,-66.8946916253819,-63.4980702361462,4.2809803317272,1.99600798403304,3.15758197962636,4.13726363458185,33.4331337325535,20.3221151140974,3.84822858121914,-69.4773612590536,-65.1963809273264,0.373307616360298,0.194182516261875,6.26790813180162,60.5,-7.1018626033897,1,0.491327966673083,0,1,0.450621848544738
CP_caseB,B,CP,27,4.5,-0.25,0,1,0.709525143707487,0.266834600051411,27,27,-64.8868668733616,-63.6890343750124,5.08742083355657,2.24550898203717,3.19067909879721,3.36079238766382,43.1636726547145,33.8797419165234,4.294496667726,-69.3753714551306,-64.287950621574,0.312856017496086,0.19165556322375,5.55622344601777,61.5,-8.13208645576841,1,0.654642005733888,1,1,0.655104238883271
CP_caseB,B,CP,28,5.25,-0.25,0,1,0.549831263113481,0.229631739439988,32,32,-65.8899446785071,-65.0690294456074,5.73940820921958,2.24550898203717,3.93830863655953,5.07672465283681,48.6526946108054,30.9336761230833,4.63873203998245,-71.2188952678562,-65.4794870586366,0.272312911823492,0.165385731956463,6.6630494628713,81,-8.33906965740179,1,0.691760417382726,1,4,0.638398903109722
CP_caseB,B,CP,29,0.75,0.25,1,1,2.29317443054642,0.325710401071336,4,4,-58.9662869223486,-62.5095411151295,3.52876526591999,1.99600798403304,2.28880802000209,3.20644454548117,38.4231536926361,66.8868008929642,7.14191585760707,-64.2666792834197,-60.7379140174997,0.443744168299023,0.237314509797177,4.51134961313272,57,-7.02021122267177,1,0.902990190035731,1,5,0.881722857281499
CP_caseB,B,CP,30,1.5,0.25,1,1,2.14035166638325,0.376516530937067,8,8,-57.894009387665,-61.1346974339005,4.49049752635509,1.99600798403304,2.6351360848193,3.22977910641822,34.9301397205782,54.4043446711689,6.20508952265222,-64.0048509362148,-59.5143534098597,0.355600412442144,0.188051752122452,6.54518831869775,51.5,-7.10977395173293,1,0.894589921777095,1,4,0.889471351300144
CP_caseB,B,CP,31,2.25,0.25,1,1,1.64548658059863,0.304704338232054,12,12,-59.1646469517878,-61.4069003824299,3.68137077650607,1.99600798403304,2.19008542335247,2.29560304176297,33.6826347305576,73.9153801417507,6.79429647951876,-63.9671444425505,-60.2857736660444,0.428425017699091,0.229667380664868,4.7861831023821,52.5,-7.04944331874489,1,0.877479712788096,1,3,0.868145225948709
CP_caseB,B,CP,32,3,0.25,0,1,1.38040679082637,0.330359015728407,17,17,-62.845881577233,-63.7030575788581,3.79805398705117,1.74650698602891,2.66115554044344,3.87583098612483,46.1576846307641,47.8576209420069,5.84816169887017,-67.0725235630371,-63.274469575986,0.417804276223239,0.23485280281434,4.25731875125654,72,-7.42777183437159,1,0.805159290324206,1,5,0.761731850308414
CP_caseB,B,CP,33,3.75,0.25,0,1,1.52027641352978,0.355569445859039,22,22,-64.2050507037515,-66.7451465053439,4.34968966041846,1.99600798403304,3.33560791354666,4.60108812575063,40.6686626746732,18.671095642751,3.69577973784391,-69.8247882614176,-65.4750986009992,0.368457116210429,0.193276364581196,6.2260104229535,65.5,-7.22343330174328,1,0.531556173526699,1,1,0.493061163433378
CP_caseB,B,CP,34,4.5,0.25,0,1,0.854087710258843,0.26803955076158,27,27,-64.9016294852854,-64.4478007685015,5.11459149825004,2.24550898203717,3.51637963163677,4.12841148700087,45.4091816367517,32.4408504948419,4.36865895755983,-69.7893066223102,-64.6747151240602,0.313939908370818,0.193380123847287,5.39216999728811,72,-8.26147127427437,1,0.62124681702893,1,4,0.628975814226984
CP_caseB,B,CP,35,5.25,0.25,0,1,1.07919782586234,0.29908954734111,32,32,-66.0353046530725,-66.9660979047656,5.18721267527379,2.24550898203717,3.56793076329139,5.20001475983353,48.4031936128013,32.1277094940016,4.79687718351834,-71.6879139498598,-66.5007012745861,0.30361322303868,0.176720388548739,6.48161066752828,78.5,-7.83135007547094,1,0.515398769465617,1,2,0.594594996701675
CP_caseB,B,CP,36,0.75,0.75,1,1,6.87797010889617,0.293939887231606,5,6,-57.8191384921355,-67.6857177388169,3.93225603906654,1.99600798403304,2.62064780595407,3.99029533399025,40.4191616766691,50.8646093486104,6.33329832940502,-66.684684151421,-62.7524281123545,0.404643652320293,0.214759151894912,5.42234024491734,64.5,-7.03152243558861,1,0.811058010970369,1,4,0.824992674788792
CP_caseB,B,CP,37,1.5,0.75,1,1,13.4124812508237,0.404269662428622,9,9,-57.087861886492,-67.8216916180581,4.44360304880026,1.99600798403304,3.05251751894271,3.92361549276303,42.4151696607022,40.176692562736,5.11877062047321,-66.8983797979089,-62.4547767491086,0.360126554226244,0.19398474201108,6.13219959364859,58,-7.27177230424475,1,0.903668787598709,1,2,0.848005603955953
CP_caseB,B,CP,38,2.25,0.75,1,1,6.45519210023649,0.402032298143254,13,13,-58.6953993687449,-66.5063512318887,4.31487905170088,1.99600798403304,2.71545875131745,3.35691218131493,39.6706586826567,38.2509893245467,4.82591584750012,-66.9157543495037,-62.6008752978028,0.370459929297001,0.191699048991542,6.49585351229614,58.5,-6.96691540467372,1,0.764658053746104,1,1,0.754812667701107
CP_caseB,B,CP,39,3,0.75,0,1,3.36469354693358,0.434588238622793,18,18,-60.7737562077301,-65.7402827200664,4.03366699171015,1.99600798403304,3.00416462019391,4.06519433685934,35.4291417165865,29.7456615579942,4.41282137282436,-67.2906864532241,-63.2570194615139,0.39526971200701,0.208293986040498,5.67018128671811,55,-7.06115971321183,1,0.649275022646654,1,2,0.644838705749583
CP_caseB,B,CP,40,3.75,0.75,0,1,1.88326585411418,0.262313190203652,22,22,-63.2253072100329,-65.2782961899823,4.66161406670007,1.99600798403304,3.42453162121478,4.51709589174307,41.6666666666898,19.1887361484877,3.68997091219597,-68.9134157640688,-64.2518016973687,0.342803226841114,0.20287810306054,5.13702093018229,69.5,-7.95633427461383,1,0.559365259751247,1,5,0.561582111566962
CP_caseB,B,CP,41,4.5,0.75,0,1,2.97217666574102,0.281093388442871,27,27,-65.9676371991454,-69.4691999288961,4.84425459237929,1.74650698602891,4.50539313522802,6.48410923625881,46.1576846307641,15.2204859479717,3.25010373387262,-72.5626731502278,-67.7184185578485,0.330717997113272,0.208809038079083,4.3680373146535,81.5,-8.5458648066666,1,0.40586605324809,0,1,0.421526521369719
CP_caseB,B,CP,42,5.25,0.75,0,1,1.89367591654768,0.255705674440493,32,32,-64.2572073786639,-66.9633346855735,4.51748455440617,1.99600798403304,3.6335222866617,5.14620099884106,44.6606786427393,28.3848622831596,4.37538385455254,-70.1277555828436,-65.6102710284375,0.353394249919714,0.208436689207184,4.91400780160953,72,-7.9211261898423,1,0.608482024645978,1,2,0.595538597308372
CP_caseB,B,CP,43,0.75,1.25,1,1,18.784102281316,0.289146380870085,7,8,-59.1928736332072,-72.8208714226126,4.30184108948637,1.99600798403304,4.09900216296267,5.65537883293998,48.9021956088095,28.2972241970842,4.07224339812839,-70.3087136077642,-66.0068725182778,0.373685363361814,0.207269542797035,5.3060499364827,80,-7.55060721681919,1,0.653148937002314,1,4,0.700511513128458
CP_caseB,B,CP,44,1.5,1.25,1,1,46.2880397459418,0.313594610808248,10,10,-57.6726043246737,-71.3805822381086,4.98903061286686,1.99600798403304,5.35637736110544,6.44084886658402,50.6487025948385,38.243971538077,4.47881004296975,-69.5156238873498,-64.526593274483,0.334040249305142,0.196958691568888,5.07563006425094,72,-8.44520697359434,1,0.989178744120288,1,2,0.942155745249226
CP_caseB,B,CP,45,2.25,1.25,1,1,27.6006425803199,0.345614088976263,14,14,-58.4257116113883,-70.8630180667373,4.32041482250723,1.49700598802478,3.78098158626884,4.34243706303411,37.9241516966278,36.7754361090631,4.27257169958632,-68.9647796553529,-64.6443648328456,0.379600509257238,0.2225387425661,4.20161195284689,55,-8.09529626976863,1,0.829049624672977,1,5,0.824047351109408
CP_caseB,B,CP,46,3,1.25,1,1,12.6094901671761,0.305963810591558,18,18,-58.877828389249,-69.1360463989202,3.97549469109498,1.99600798403304,2.63679102010351,2.82860969596971,34.6806387225741,45.0355622724131,5.11711324757654,-67.9824320808553,-64.0069373897604,0.401904122878396,0.216803120313482,5.09156999994963,51,-7.31898123373816,1,0.727969817651189,1,1,0.74759288912555
CP_caseB,B,CP,47,3.75,1.25,1,1,5.03844088185707,0.36574964409076,23,23,-61.047262749617,-66.389903614335,3.9715845545304,1.74650698602891,2.77549721185285,3.62431068216462,43.9121756487269,57.4760975018199,6.19483424071738,-67.6901677337929,-63.7185831792625,0.407524327895583,0.233575317836586,4.09186235924336,60.5,-7.70817121590331,1,0.896923128807605,1,2,0.822054023008757
CP_caseB,B,CP,48,4.5,1.25,0,1,4.11129056403929,0.271879135510841,28,29,-69.6257940113005,-71.1441753241485,8.40240755415774,3.49301397205782,6.78749658799395,6.50598260563722,55.8882235529252,9.64964717720941,2.10215534213829,-78.7873922111837,-70.3849846570259,0.169631165057115,0.154428470990172,6.55093612353892,94.5,-9.0867108562327,1,0.272046151382916,0,1,0.256742072658971
CP_caseB,B,CP,49,5.25,1.25,0,1,2.43967980923428,0.387990277827823,33,33,-65.1003493218587,-66.2599248037742,4.86819137096367,1.99600798403304,3.7512759461097,5.75175564506369,43.4131736527187,22.7599334868419,4.17917129834991,-70.5483284301818,-65.6801370592182,0.328324401461313,0.192287709257861,5.63740246161869,70,-7.92170527095402,1,0.592031942581923,1,4,0.575179108401626
CP_caseB,B,CP,50,0.75,1.75,1,1,34.4148296137828,0.359386385589469,10,10,-61.6685498399807,-76.0545737421207,4.3756037561495,1.74650698602891,3.73721167165439,5.16255574494702,58.6327345309706,35.7154073029585,4.63576820587026,-73.2371655270542,-68.8615617709047,0.365807616909668,0.202470712651126,5.61738617722196,75,-7.46863981298271,1,0.81194952896615,1,3,0.830217107784154
CP_caseB,B,CP,51,1.5,1.75,1,1,97.3621832724058,0.288755274644685,12,13,-59.2034129461265,-75.3462094077275,6.67500013039275,3.74251497006195,5.33310328044782,6.09340361630226,60.1297405189954,41.6193034825199,4.82305110523471,-73.9498112904058,-67.274811160013,0.261596950569173,0.169778884292876,6.02658217779617,83,-9.14345667326743,1,0.998776827299226,1,2,0.978726394369044
CP_caseB,B,CP,52,2.25,1.75,1,1,72.7826929210595,0.381329279600644,16,16,-59.1947361410136,-71.2509034188887,6.90374133529093,3.49301397205783,5.00204512243115,5.74730913037209,48.1536926147972,42.4539622955857,4.74935311849544,-72.1265611084104,-65.2228197731195,0.238633230125065,0.156153772598815,6.45315603444915,69.5,-9.28506519059428,1,0.948063910267824,1,1,0.957876487194634
CP_caseB,B,CP,53,3,1.75,1,1,29.9812706442903,0.394245589704763,20,20,-59.9072048781493,-72.127115647998,4.82488733171947,1.99600798403304,4.22991016270801,4.62049634014805,41.6666666666898,37.1697766780992,3.69982931109764,-70.8420475864524,-66.0171602547329,0.332073826589601,0.195666020029599,5.36299508130276,61,-8.03855974446897,1,0.915878439666747,1,2,0.78300640498522
CP_caseB,B,CP,54,3.75,1.75,1,1,14.6785551822624,0.300697104763578,24,24,-60.1492450490581,-70.9883419870274,4.25578498352118,1.99600798403304,2.92190946248597,3.67442803487265,44.6606786427393,63.8050261700965,5.92243121739278,-69.8245784950111,-65.5687935114899,0.377274563251809,0.218460143397616,4.61991976409933,55.5,-7.77453314547562,1,0.790215734360216,1,4,0.837800941673554
CP_caseB,B,CP,55,4.5,1.75,1,1,6.06403743309782,0.372115204700778,29,29,-59.4032154744926,-67.4464554493633,4.4095839070005,1.99600798403305,2.74198645485096,3.36180026895769,42.6646706587063,51.4281521130845,5.80196609102199,-67.83441936583,-63.4248354588295,0.362394045842622,0.192106087611079,6.30350463430961,51.5,-7.17158775213105,1,0.830273824467699,1,4,0.84186969793852
CP_caseB,B,CP,56,5.25,1.75,1,1,3.59715673693097,0.419138869587804,34,34,-61.029437032269,-64.4135718658333,4.31105872447865,1.99600798403304,2.64541967022624,3.46807422602032,43.4131736527187,61.9288057313439,6.67513274855874,-67.0325631715865,-62.7215044471078,0.371238281267223,0.209452675376028,5.30669007007913,53,-7.40712328219738,1,0.862867232067687,1,4,0.88195204398332
CP_caseC,C,CP,1,0.75,-1.75,1,1,0.103665249737222,0.232197087633561,10,10,-70.1816951143104,-62.1860467698715,4.86299170903215,1.74650698602891,3.79356551915896,4.19610600190257,45.4091816367517,25.5001554340463,3.79494793147063,-71.0468626452978,-66.1838709362656,0.326601223977766,0.191342284198097,5.54751525497977,62,-8.08711803838832,1,0.667592193647956,1,2,0.600581534180646
CP_caseC,C,CP,2,1.5,-1.75,1,1,0.062898672263489,0.174163453373139,12,12,-67.4720425032572,-57.5182502031495,5.00266030238483,1.99600798403304,3.16132974829574,2.45802548243085,27.6946107784585,17.9742628684263,2.41775586775693,-67.4978066526219,-62.4951463502371,0.32466451319183,0.193659008276205,5.29605881834201,41,-8.29961722523457,1,0.55473396507446,1,2,0.50180816979226
CP_caseC,C,CP,3,2.25,-1.75,0,1,0.128168563050007,0.284259240422609,17,16,-66.5241230303207,-58.1840911739896,4.65916021889597,2.24550898203717,2.74123494643289,2.780296139032,33.4331337325535,44.0317403643995,4.94993488931334,-67.013267318568,-62.354107099672,0.353311271147208,0.206072800711932,5.22573145838015,56,-7.79455109903593,1,0.671528166626058,1,2,0.681633782161778
CP_caseC,C,CP,4,3,-1.75,0,1,0.0608378851860154,0.122011229931053,20,20,-67.8738255788485,-60.4656363107785,6.96279516194814,3.49301397205782,6.4932861071463,7.34745438091541,52.6447105788715,27.093843134786,3.57020883293977,-71.1325261032698,-64.1697309413217,0.23228832453759,0.14538372940315,6.70336297665963,85,-9.78501578244711,1,0.741882580553138,1,4,0.655770518210204
CP_caseC,C,CP,5,3.75,-1.75,0,1,0.29133423282578,0.233083511868934,25,24,-69.4621588398923,-65.7290556547633,5.75731511334771,1.99600798403304,4.49881468374286,4.91977582697819,44.6606786427393,13.8595873107286,2.6071739314701,-73.3529223546121,-67.5956072412644,0.270876938721049,0.166556010119559,6.21575237250917,68,-8.73599021230079,1,0.367773631364723,0,5,0.41093481106726
CP_caseC,C,CP,6,4.5,-1.75,0,1,0.0890624290859731,0.281238850993171,29,29,-70.038157897837,-59.5948983221533,4.89911788181125,1.99600798403304,4.21417069219084,4.50280600206357,35.1796407185824,8.87588514141678,2.17013722614833,-69.715645986503,-64.8165281046917,0.329356834142236,0.192649678876833,5.54978650089543,57,-8.12379706966899,1,0.420524141269048,0,2,0.411752784789901
CP_caseC,C,CP,7,5.25,-1.75,0,1,0.405777696464638,0.175791139511886,34,33,-68.5730118563452,-66.100584965408,5.35379862904878,1.99600798403304,4.38391814746669,4.80680696934606,37.1756487026154,10.5254373716132,2.27660950404993,-72.6905970344895,-67.3367984054407,0.294362197646565,0.188666297601175,5.16629910576421,59,-8.70081510529517,1,0.349116314251191,0,2,0.352726055880679
CP_caseC,C,CP,8,0.75,-1.25,1,1,0.136312081611045,0.322303960495477,8,7,-67.1315374781863,-58.0335829716966,4.48247297335437,1.99600798403304,3.30929676789348,3.65580921271358,39.4211576846526,40.6667812250347,4.65307651600069,-67.0650331954983,-62.582560222144,0.360884789259592,0.201297381962143,5.49574358821555,57.5,-7.65634252792874,1,0.726119885986905,1,3,0.734264276650277
CP_caseC,C,CP,9,1.5,-1.25,1,1,0.119008129841758,0.376550351768065,11,10,-65.7922695337373,-55.7490033433933,4.05582224260598,1.99600798403304,2.69999719646217,2.93296859091319,28.9421157684791,18.8817353993614,3.48962915961803,-64.8264586791602,-60.7706364365542,0.395398127792641,0.216063753399948,5.13973227199629,48.5,-7.31392866666652,1,0.569374541466889,1,1,0.590238347658346
CP_caseC,C,CP,10,2.25,-1.25,0,1,0.183934970062752,0.301417670653734,15,14,-65.5424069074102,-58.2274239653599,4.59708132810757,1.99600798403304,3.68882580842448,3.75835286099581,35.1796407185824,12.9331925117305,2.54987007505949,-66.4819967624445,-61.8849154343369,0.354492977758602,0.203423072083427,5.17534968085625,56.5,-7.93708414979347,1,0.540997242277283,1,3,0.548154978294906
CP_caseC,C,CP,11,3,-1.25,0,1,0.0922332115566677,0.16666228140703,19,19,-65.7664634690758,-59.1144664887245,6.19985492852159,16.7165668662767,11.3750280581468,11.9371595621291,44.4111776447352,3.49795868632905,1.11558827352451,-68.6403199052094,-62.4404649766878,0.261898302673965,0.16770857886567,5.86371975166151,73.5,-9.24420398391358,1,0.466816440596186,0,2,0.120650476041037
CP_caseC,C,CP,12,3.75,-1.25,0,1,0.17341196181852,0.205056376685297,23,23,-68.9976353890626,-61.4991702226448,5.27217852160422,1.99600798403304,3.60143010679617,4.00556020301929,42.9141716567104,27.3222645304456,3.82892582484875,-70.5205813229491,-65.2484028013449,0.297114183538445,0.186621954774643,5.45914776279822,63,-8.433694965456,1,0.56703122776008,1,5,0.600185830076892
CP_caseC,C,CP,13,4.5,-1.25,1,1,0.185319552653678,0.128370003916187,27,27,-73.7610657163638,-69.0310575701788,6.2458582167276,1.74650698602891,7.43710876207914,6.76300716568125,50.3992015968343,5.85013735044517,1.26837671011943,-77.6419198446784,-71.3960616279508,0.245077202920488,0.175640306430262,4.48942122061606,89.5,-10.2546911572984,1,0.255532546956698,0,1,0.266704180744986
CP_caseC,C,CP,14,5.25,-1.25,0,1,0.486896395393919,0.0989878919873208,33,32,-71.4633865514195,-69.9494964448924,9.29534082203586,9.48103792415695,8.94558490173591,6.36893723839126,57.6347305389541,8.27974121947208,1.42721867128111,-80.0017823086724,-70.7064414866365,0.11902618623619,0.132581703464942,5.75682938761451,96,-11.4746753158036,1,0.081333783715719,0,1,0.0975579305850831
CP_caseC,C,CP,15,0.75,-0.75,1,1,0.0622113046945295,0.210770456571877,5,5,-65.9794712626774,-55.2758236805291,4.53287191773462,1.99600798403304,3.7436470691639,3.73882665921549,35.6786427145906,13.2544174610696,2.55533913625019,-65.1605193872649,-60.6276474695303,0.356527964989284,0.203621933303157,5.1887973522669,55.5,-7.87772681777072,1,0.608231574860288,1,1,0.627011179840473
CP_caseC,C,CP,16,1.5,-0.75,1,1,0.105799103155689,0.336359382733045,9,9,-64.005255132649,-55.1003324242981,4.5577570764887,1.99600798403304,3.40417923401674,3.45957704564755,33.9321357285617,15.3690259495972,2.8044397732548,-64.1105508535936,-59.5527937771049,0.351816642199821,0.194123482349908,5.89244263229479,47.5,-7.54816599689864,1,0.684280453912184,1,1,0.694178622724499
CP_caseC,C,CP,17,2.25,-0.75,0,1,0.285835216367608,0.293553177417816,13,13,-63.2814473491393,-58.3572769961448,3.76474925021539,1.49700598802478,2.99984531721526,3.7603537470287,43.6626746507228,22.6322308205954,3.50356022280531,-64.5841114215007,-60.8193621712853,0.420852061421007,0.234697739350883,4.27531298678974,49.5,-7.41666880729635,1,0.903457349182796,1,2,0.751845886353353
CP_caseC,C,CP,18,3,-0.75,0,1,0.340697111037047,0.211304001535072,17,17,-68.8974763039904,-65.451067809035,4.61118304247999,1.99600798403304,4.20400678786231,5.94825928963938,46.1576846307641,19.8647186554228,3.67089275645888,-71.7854550935605,-67.1742720510805,0.349065200401286,0.202849867037308,5.04526966644067,85.5,-8.08780747421848,1,0.360917598112658,0,2,0.419104614565292
CP_caseC,C,CP,19,3.75,-0.75,0,1,0.231255639535105,0.228587586521577,22,23,-71.6669472024273,-66.1324972427673,5.43227313731036,1.99600798403304,5.34309962678624,6.34032671357121,46.6566866267724,13.5610205605301,2.62422823754874,-74.331995350851,-68.8997222135406,0.287797258072616,0.183673791191236,5.3199285161842,77.5,-8.7864558411501,1,0.382649599190726,0,4,0.37189290540601
CP_caseC,C,CP,20,4.5,-0.75,0,1,0.634706016367182,0.127805813340478,27,29,-72.4352887416527,-68.8288005785428,7.51597030510212,2.24550898203717,7.05466445297953,6.01229399127234,53.3932135728839,7.20460782803789,1.3053338443291,-78.1480149530705,-70.6320446479684,0.177226133289188,0.148851228852721,5.54696129690255,81,-10.5248788287934,1,0.337436726503049,0,4,0.322443484838659
CP_caseC,C,CP,21,5.25,-0.75,0,1,0.203927865994881,0.224928928170777,33,33,-73.9463927867315,-66.9616488504994,6.07905750581208,1.99600798403304,6.01504600657612,7.13073520312943,48.9021956088095,11.8247902355058,2.66197354663173,-76.5330783100694,-70.4540208042573,0.24972214008785,0.175210032589441,5.1327357640099,92.5,-9.50191928512323,1,0.304718989348655,0,3,0.29904919522484
CP_caseC,C,CP,22,0.75,-0.25,1,1,0.224696010120837,0.275320206988109,4,4,-62.0729266593887,-56.2265415550358,3.88742313495387,1.99600798403304,2.72852270546394,3.06265645071029,37.9241516966278,24.9321107362077,3.76964770069921,-63.0371572411868,-59.1497341062329,0.409561087419974,0.226793463131223,4.59588261381945,52,-7.41330998544027,1,0.857409836762556,1,2,0.750470491300093
CP_caseC,C,CP,23,1.5,-0.25,1,1,0.332152877093339,0.377719083122783,8,8,-61.0156647073824,-56.1911519942807,4.46571034377304,1.99600798403304,2.52589259126223,2.5520491382294,28.9421157684791,34.9166713439803,4.83911943698005,-63.0691186937948,-58.6034083500217,0.357627991540343,0.189020098641641,6.50718121524045,47.5,-7.10268475222574,1,0.801235666420436,1,1,0.806170944859511
CP_caseC,C,CP,24,2.25,-0.25,0,1,2.33690426241868,0.30833741158426,13,14,-73.9286563815693,-78.2126750636779,5.04053855589338,1.99600798403304,6.5070342049929,9.78154297866091,49.9001996008261,8.16090516726298,2.31390242103599,-81.1112042346535,-76.0706656787602,0.314103385060679,0.180196386775809,6.09484583668593,95.5,-8.08687455877777,1,0.112319159378102,0,5,0.12168513630248
CP_caseC,C,CP,25,3,-0.25,0,1,6.34504435731764,0.316120841594919,18,18,-71.6778319226673,-77.3263856315721,5.72476360875599,1.74650698602891,9.056785940758,9.30755471673547,56.1377245509293,6.7733712720907,1.57246162686826,-80.2268723527287,-74.5021087439727,0.269207593241868,0.180650334443858,4.86422635965027,96.5,-9.42335436963474,1,0.35381069623848,0,5,0.307476401637881
CP_caseC,C,CP,26,3.75,-0.25,0,1,0.249775677364795,0.0699892088814483,24,25,-74.0680088620134,-71.7641621481422,8.3537949628352,4.99001996008261,8.62459086961458,8.37957184999827,64.8702594810739,10.825903943738,2.17516996753197,-81.2698804483726,-72.9160854855374,0.158452557409617,0.150238583794468,5.84770015594668,87.5,-10.1395228466641,1,0.462273943929683,0,2,0.292837402744704
CP_caseC,C,CP,27,4.5,-0.25,0,1,0.506605613833067,0.056672314069863,27,28,-73.5246514083628,-69.9549337157649,10.7103907114194,2.99401197604956,9.1462942168194,7.21176825161855,73.6027944112184,9.98837073404361,1.81497012724897,-82.4501832578557,-71.7397925464362,0.0850906420247217,0.104385623990718,6.58351864090833,113,-12.7738918453196,1,0.429085441480815,0,4,0.341863499864222
CP_caseC,C,CP,28,5.25,-0.25,0,1,0.200890947976732,0.138280144296057,33,33,-74.8593019839528,-68.0034045244705,7.41646536712932,2.24550898203717,7.78950101896526,7.97613870893779,65.119760479078,8.66614188472062,2.08916016563931,-78.847818603535,-71.4313532364057,0.181282194894688,0.158948787208174,4.45474331970985,101.5,-11.0920029900202,1,0.366599347652365,0,1,0.409524408650239
CP_caseC,C,CP,29,0.75,0.25,1,1,2.29370028753911,0.309824666895573,4,4,-58.7476507604988,-62.1019837438805,3.84185355910706,1.99600798403304,2.86788718380396,3.55078258951409,38.1736526946319,23.2380798746343,3.74929855636196,-64.266670810153,-60.4248172510459,0.413031412100982,0.228984874797286,4.50427392241251,58,-7.4126594548265,1,0.708457991661591,1,5,0.693576077206959
CP_caseC,C,CP,30,1.5,0.25,1,1,2.16781593501971,0.366820083522023,8,8,-57.5989206499812,-60.8502346691124,4.62036037874192,1.99600798403304,2.65204203812393,2.79656294959552,32.9341317365452,38.3908178488545,5.01431408841006,-63.8449380374249,-59.224577658683,0.345143086532013,0.183765693106985,6.6855342333326,55.5,-7.18957578649425,1,0.823366475140242,1,4,0.818203351013507
CP_caseC,C,CP,31,2.25,0.25,1,1,0.878510987640206,0.304521035309065,12,12,-64.2055964831062,-63.3943541216616,3.98217955105718,1.74650698602891,3.73555428802057,5.02939627688761,42.165668662698,17.6769197636819,3.20431013675778,-67.7821548511177,-63.7999753000605,0.399753427245693,0.228654661004048,4.28480522154719,64.5,-7.68503859223413,1,0.513535414486786,1,1,0.555196732196871
