model_name,feature_name,rep_idx,baseline_auc,permuted_auc,auc_drop
logistic,a_FP_LHCP_rx1,63,0.904974489795918,0.794005102040816,0.110969387755102
rf,a_FP_LHCP_rx1,63,0.892857142857143,0.903698979591837,-0.010841836734694
logistic,a_FP_RHCP_rx2,63,0.904974489795918,0.916772959183673,-0.0117984693877551
rf,a_FP_RHCP_rx2,63,0.892857142857143,0.895408163265306,-0.00255102040816335
logistic,a_FP_LHCP_rx2,63,0.904974489795918,0.885204081632653,0.0197704081632654
rf,a_FP_LHCP_rx2,63,0.892857142857143,0.876913265306122,0.0159438775510204
logistic,gamma_CP_rx1,64,0.904974489795918,0.885522959183673,0.019451530612245
rf,gamma_CP_rx1,64,0.892857142857143,0.899872448979592,-0.00701530612244894
logistic,gamma_CP_rx2,64,0.904974489795918,0.852359693877551,0.0526147959183674
rf,gamma_CP_rx2,64,0.892857142857143,0.855548469387755,0.0373086734693876
logistic,a_FP_RHCP_rx1,64,0.904974489795918,0.891262755102041,0.0137117346938777
rf,a_FP_RHCP_rx1,64,0.892857142857143,0.899713010204082,-0.00685586734693888
logistic,a_FP_LHCP_rx1,64,0.904974489795918,0.842474489795918,0.0624999999999999
rf,a_FP_LHCP_rx1,64,0.892857142857143,0.887755102040816,0.00510204081632659
logistic,a_FP_RHCP_rx2,64,0.904974489795918,0.918367346938775,-0.0133928571428571
rf,a_FP_RHCP_rx2,64,0.892857142857143,0.892857142857143,1.11022302462516e-16
logistic,a_FP_LHCP_rx2,64,0.904974489795918,0.894132653061224,0.0108418367346939
rf,a_FP_LHCP_rx2,64,0.892857142857143,0.868144132653061,0.0247130102040817
logistic,gamma_CP_rx1,65,0.904974489795918,0.881696428571428,0.0232780612244898
rf,gamma_CP_rx1,65,0.892857142857143,0.896364795918367,-0.00350765306122447
logistic,gamma_CP_rx2,65,0.904974489795918,0.875,0.0299744897959184
rf,gamma_CP_rx2,65,0.892857142857143,0.848533163265306,0.0443239795918366
logistic,a_FP_RHCP_rx1,65,0.904974489795918,0.892219387755102,0.0127551020408164
rf,a_FP_RHCP_rx1,65,0.892857142857143,0.889668367346939,0.00318877551020402
logistic,a_FP_LHCP_rx1,65,0.904974489795918,0.824617346938775,0.0803571428571429
rf,a_FP_LHCP_rx1,65,0.892857142857143,0.891262755102041,0.00159438775510179
logistic,a_FP_RHCP_rx2,65,0.904974489795918,0.916454081632653,-0.0114795918367346
rf,a_FP_RHCP_rx2,65,0.892857142857143,0.894451530612245,-0.00159438775510223
logistic,a_FP_LHCP_rx2,65,0.904974489795918,0.899553571428571,0.00542091836734704
rf,a_FP_LHCP_rx2,65,0.892857142857143,0.88297193877551,0.00988520408163251
logistic,gamma_CP_rx1,66,0.904974489795918,0.894451530612245,0.0105229591836736
rf,gamma_CP_rx1,66,0.892857142857143,0.900510204081632,-0.00765306122448972
logistic,gamma_CP_rx2,66,0.904974489795918,0.862244897959184,0.0427295918367347
rf,gamma_CP_rx2,66,0.892857142857143,0.846301020408163,0.0465561224489792
logistic,a_FP_RHCP_rx1,66,0.904974489795918,0.880102040816326,0.024872448979592
rf,a_FP_RHCP_rx1,66,0.892857142857143,0.900829081632653,-0.00797193877551028
logistic,a_FP_LHCP_rx1,66,0.904974489795918,0.852040816326531,0.0529336734693877
rf,a_FP_LHCP_rx1,66,0.892857142857143,0.899234693877551,-0.00637755102040827
logistic,a_FP_RHCP_rx2,66,0.904974489795918,0.912627551020408,-0.00765306122448994
rf,a_FP_RHCP_rx2,66,0.892857142857143,0.895408163265306,-0.00255102040816324
logistic,a_FP_LHCP_rx2,66,0.904974489795918,0.904017857142857,0.000956632653061229
rf,a_FP_LHCP_rx2,66,0.892857142857143,0.872289540816326,0.0205676020408162
logistic,gamma_CP_rx1,67,0.904974489795918,0.879783163265306,0.0251913265306124
rf,gamma_CP_rx1,67,0.892857142857143,0.896045918367347,-0.00318877551020413
logistic,gamma_CP_rx2,67,0.904974489795918,0.846938775510204,0.0580357142857144
rf,gamma_CP_rx2,67,0.892857142857143,0.857621173469388,0.0352359693877551
logistic,a_FP_RHCP_rx1,67,0.904974489795918,0.897321428571428,0.00765306122448994
rf,a_FP_RHCP_rx1,67,0.892857142857143,0.902104591836735,-0.00924744897959184
logistic,a_FP_LHCP_rx1,67,0.904974489795918,0.816326530612245,0.0886479591836735
rf,a_FP_LHCP_rx1,67,0.892857142857143,0.894770408163265,-0.00191326530612257
logistic,a_FP_RHCP_rx2,67,0.904974489795918,0.904017857142857,0.000956632653061007
rf,a_FP_RHCP_rx2,67,0.892857142857143,0.895408163265306,-0.00255102040816324
logistic,a_FP_LHCP_rx2,67,0.904974489795918,0.895727040816326,0.00924744897959184
rf,a_FP_LHCP_rx2,67,0.892857142857143,0.853156887755102,0.0397002551020408
logistic,gamma_CP_rx1,68,0.904974489795918,0.906887755102041,-0.00191326530612235
rf,gamma_CP_rx1,68,0.892857142857143,0.889668367346939,0.00318877551020413
logistic,gamma_CP_rx2,68,0.904974489795918,0.857142857142857,0.0478316326530612
rf,gamma_CP_rx2,68,0.892857142857143,0.864477040816326,0.0283801020408164
logistic,a_FP_RHCP_rx1,68,0.904974489795918,0.887117346938775,0.0178571428571429
rf,a_FP_RHCP_rx1,68,0.892857142857143,0.896683673469388,-0.00382653061224492
logistic,a_FP_LHCP_rx1,68,0.904974489795918,0.825573979591837,0.0794005102040815
rf,a_FP_LHCP_rx1,68,0.892857142857143,0.889030612244898,0.00382653061224481
logistic,a_FP_RHCP_rx2,68,0.904974489795918,0.918367346938776,-0.0133928571428572
rf,a_FP_RHCP_rx2,68,0.892857142857143,0.894610969387755,-0.00175382653061218
logistic,a_FP_LHCP_rx2,68,0.904974489795918,0.915497448979592,-0.0105229591836734
rf,a_FP_LHCP_rx2,68,0.892857142857143,0.887117346938775,0.00573979591836726
logistic,gamma_CP_rx1,69,0.904974489795918,0.902423469387755,0.00255102040816346
rf,gamma_CP_rx1,69,0.892857142857143,0.897321428571428,-0.0044642857142857
logistic,gamma_CP_rx2,69,0.904974489795918,0.874362244897959,0.0306122448979592
rf,gamma_CP_rx2,69,0.892857142857143,0.857461734693878,0.0353954081632651
logistic,a_FP_RHCP_rx1,69,0.904974489795918,0.889987244897959,0.0149872448979592
rf,a_FP_RHCP_rx1,69,0.892857142857143,0.903698979591837,-0.010841836734694
logistic,a_FP_LHCP_rx1,69,0.904974489795918,0.81218112244898,0.0927933673469387
rf,a_FP_LHCP_rx1,69,0.892857142857143,0.876116071428571,0.0167410714285715
logistic,a_FP_RHCP_rx2,69,0.904974489795918,0.909438775510204,-0.00446428571428581
rf,a_FP_RHCP_rx2,69,0.892857142857143,0.893016581632653,-0.000159438775510168
logistic,a_FP_LHCP_rx2,69,0.904974489795918,0.896364795918367,0.00860969387755095
rf,a_FP_LHCP_rx2,69,0.892857142857143,0.885204081632653,0.00765306122448961
logistic,gamma_CP_rx1,70,0.904974489795918,0.89030612244898,0.0146683673469388
rf,gamma_CP_rx1,70,0.892857142857143,0.897002551020408,-0.00414540816326536
logistic,gamma_CP_rx2,70,0.904974489795918,0.875956632653061,0.0290178571428571
rf,gamma_CP_rx2,70,0.892857142857143,0.852997448979592,0.0398596938775507
logistic,a_FP_RHCP_rx1,70,0.904974489795918,0.892219387755102,0.0127551020408164
rf,a_FP_RHCP_rx1,70,0.892857142857143,0.895727040816326,-0.00286989795918369
logistic,a_FP_LHCP_rx1,70,0.904974489795918,0.85905612244898,0.0459183673469388
rf,a_FP_LHCP_rx1,70,0.892857142857143,0.886001275510204,0.00685586734693877
logistic,a_FP_RHCP_rx2,70,0.904974489795918,0.909757653061224,-0.00478316326530615
rf,a_FP_RHCP_rx2,70,0.892857142857143,0.89859693877551,-0.00573979591836737
logistic,a_FP_LHCP_rx2,70,0.904974489795918,0.895408163265306,0.00956632653061229
rf,a_FP_LHCP_rx2,70,0.892857142857143,0.868144132653061,0.0247130102040817
logistic,gamma_CP_rx1,71,0.904974489795918,0.89030612244898,0.0146683673469387
rf,gamma_CP_rx1,71,0.892857142857143,0.900829081632653,-0.00797193877551017
logistic,gamma_CP_rx2,71,0.904974489795918,0.878188775510204,0.0267857142857141
rf,gamma_CP_rx2,71,0.892857142857143,0.845025510204082,0.047831632653061
