label_mode,scope,feature_name,x_m,y_m,local_raw_auc,local_effective_auc,n_local,n_los_local,n_nlos_local,min_class_local,unstable_flag,n_points_at_coord
material_class,C,a_FP_RHCP_rx2,0.75,1.25,1,1,15,13,2,2,1,1
material_class,C,a_FP_RHCP_rx2,0.75,1.75,1,1,15,13,2,2,1,1
material_class,C,a_FP_RHCP_rx2,1.5,-1.75,0.653846153846154,0.653846153846154,15,13,2,2,1,1
material_class,C,a_FP_RHCP_rx2,1.5,-1.25,0.428571428571429,0.571428571428571,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx2,1.5,-0.75,0.285714285714286,0.714285714285714,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx2,1.5,-0.25,0.428571428571429,0.571428571428571,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx2,1.5,0.25,0.5,0.5,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx2,1.5,0.75,0.833333333333333,0.833333333333333,15,12,3,3,1,1
material_class,C,a_FP_RHCP_rx2,1.5,1.25,1,1,15,13,2,2,1,1
material_class,C,a_FP_RHCP_rx2,1.5,1.75,1,1,15,13,2,2,1,1
material_class,C,a_FP_RHCP_rx2,2.25,-1.75,0.615384615384615,0.615384615384615,15,13,2,2,1,1
material_class,C,a_FP_RHCP_rx2,2.25,-1.25,0.722222222222222,0.722222222222222,15,12,3,3,1,1
material_class,C,a_FP_RHCP_rx2,2.25,-0.75,0.795454545454545,0.795454545454545,15,11,4,4,1,1
material_class,C,a_FP_RHCP_rx2,2.25,-0.25,0.886363636363636,0.886363636363636,15,11,4,4,1,1
material_class,C,a_FP_RHCP_rx2,2.25,0.25,0.840909090909091,0.840909090909091,15,11,4,4,1,1
material_class,C,a_FP_RHCP_rx2,2.25,0.75,0.86,0.86,15,10,5,5,0,1
material_class,C,a_FP_RHCP_rx2,2.25,1.25,0.772727272727273,0.772727272727273,15,11,4,4,1,1
material_class,C,a_FP_RHCP_rx2,2.25,1.75,1,1,15,13,2,2,1,1
material_class,C,a_FP_RHCP_rx2,3,-1.75,0.681818181818182,0.681818181818182,15,11,4,4,1,1
material_class,C,a_FP_RHCP_rx2,3,-1.25,0.759259259259259,0.759259259259259,15,9,6,6,0,1
material_class,C,a_FP_RHCP_rx2,3,-0.75,0.821428571428572,0.821428571428572,15,8,7,7,0,1
material_class,C,a_FP_RHCP_rx2,3,-0.25,0.785714285714286,0.785714285714286,15,8,7,7,0,1
material_class,C,a_FP_RHCP_rx2,3,0.25,0.732142857142857,0.732142857142857,15,8,7,7,0,1
