label_mode,scope,feature_name,sample_id,scenario,x_m,y_m,label,feature_value,local_raw_auc,local_effective_auc,n_local,n_los_local,n_nlos_local,min_class_local,unstable_flag
geometric_class,C,a_FP_RHCP_rx1,88,C,3,0.25,0,0.208496454353171,0.798941798941799,0.798941798941799,30,9,21,9,0
geometric_class,C,a_FP_RHCP_rx1,89,C,3.75,0.25,0,0.0704231509191218,0.680555555555556,0.680555555555556,30,6,24,6,0
geometric_class,C,a_FP_RHCP_rx1,90,C,4.5,0.25,0,0.205206388185049,0.62962962962963,0.62962962962963,30,3,27,3,1
geometric_class,C,a_FP_RHCP_rx1,91,C,5.25,0.25,0,0.180973354474068,0.641975308641975,0.641975308641975,30,3,27,3,1
geometric_class,C,a_FP_RHCP_rx1,92,C,0.75,0.75,1,0.297249468851159,0.564814814814815,0.564814814814815,30,18,12,12,0
geometric_class,C,a_FP_RHCP_rx1,93,C,1.5,0.75,1,0.4025252646172,0.629464285714286,0.629464285714286,30,16,14,14,0
geometric_class,C,a_FP_RHCP_rx1,94,C,2.25,0.75,1,0.382409018211057,0.651785714285714,0.651785714285714,30,14,16,14,0
geometric_class,C,a_FP_RHCP_rx1,95,C,3,0.75,0,0.424934177851114,0.751322751322751,0.751322751322751,30,9,21,9,0
geometric_class,C,a_FP_RHCP_rx1,96,C,3.75,0.75,0,0.294423560832139,0.776,0.776,30,5,25,5,0
geometric_class,C,a_FP_RHCP_rx1,97,C,4.5,0.75,1,0.290777092857332,0.715277777777778,0.715277777777778,30,6,24,6,0
geometric_class,C,a_FP_RHCP_rx1,98,C,5.25,0.75,1,0.412576367480277,0.62962962962963,0.62962962962963,30,3,27,3,1
geometric_class,C,a_FP_RHCP_rx1,99,C,0.75,1.25,1,0.292070636240475,0.579185520361991,0.579185520361991,30,17,13,13,0
geometric_class,C,a_FP_RHCP_rx1,100,C,1.5,1.25,1,0.318807465939872,0.638392857142857,0.638392857142857,30,16,14,14,0
geometric_class,C,a_FP_RHCP_rx1,101,C,2.25,1.25,1,0.36471011252303,0.620535714285714,0.620535714285714,30,14,16,14,0
geometric_class,C,a_FP_RHCP_rx1,102,C,3,1.25,0,0.40454786121944,0.71957671957672,0.71957671957672,30,9,21,9,0
geometric_class,C,a_FP_RHCP_rx1,103,C,3.75,1.25,0,0.323679192194509,0.782608695652174,0.782608695652174,30,7,23,7,0
geometric_class,C,a_FP_RHCP_rx1,104,C,4.5,1.25,0,0.398480970991875,0.694444444444445,0.694444444444445,30,6,24,6,0
geometric_class,C,a_FP_RHCP_rx1,105,C,5.25,1.25,0,0.0934020728623139,0.72,0.72,30,5,25,5,0
geometric_class,C,a_FP_RHCP_rx1,106,C,0.75,1.75,1,0.357365423100802,0.625,0.625,30,16,14,14,0
geometric_class,C,a_FP_RHCP_rx1,107,C,1.5,1.75,0,0.120611088369975,0.635555555555556,0.635555555555556,30,15,15,15,0
