label_mode,scope,feature_name,sample_id,scenario,x_m,y_m,label,feature_value,local_raw_auc,local_effective_auc,n_local,n_los_local,n_nlos_local,min_class_local,unstable_flag
material_class,B+C,gamma_CP_rx1,98,C,5.25,0.75,1,1.15829644269587,0.850931677018634,0.850931677018634,30,23,7,7,0
material_class,B+C,gamma_CP_rx1,99,C,0.75,1.25,1,1.32466422292908,0.535714285714286,0.535714285714286,30,28,2,2,1
material_class,B+C,gamma_CP_rx1,100,C,1.5,1.25,1,1.87238442608752,0.535714285714286,0.535714285714286,30,28,2,2,1
material_class,B+C,gamma_CP_rx1,101,C,2.25,1.25,1,1.40012258460795,0.740384615384615,0.740384615384615,30,26,4,4,1
material_class,B+C,gamma_CP_rx1,102,C,3,1.25,1,1.37589633328606,0.721153846153846,0.721153846153846,30,26,4,4,1
material_class,B+C,gamma_CP_rx1,103,C,3.75,1.25,1,1.28849944253786,0.778846153846154,0.778846153846154,30,26,4,4,1
material_class,B+C,gamma_CP_rx1,104,C,4.5,1.25,1,0.809436070556117,0.807692307692308,0.807692307692308,30,26,4,4,1
material_class,B+C,gamma_CP_rx1,105,C,5.25,1.25,1,-0.639932291488065,0.840277777777778,0.840277777777778,30,24,6,6,0
material_class,B+C,gamma_CP_rx1,106,C,0.75,1.75,1,0.274344848918001,0.553571428571429,0.553571428571429,30,28,2,2,1
material_class,B+C,gamma_CP_rx1,107,C,1.5,1.75,0,-0.334889396599309,0.553571428571429,0.553571428571429,30,28,2,2,1
material_class,B+C,gamma_CP_rx1,108,C,2.25,1.75,0,1.51160543615932,0.553571428571429,0.553571428571429,30,28,2,2,1
material_class,B+C,gamma_CP_rx1,109,C,3,1.75,1,1.76436975258727,0.654320987654321,0.654320987654321,30,27,3,3,1
material_class,B+C,gamma_CP_rx1,110,C,3.75,1.75,1,1.03333764101386,0.5,0.5,30,28,2,2,1
material_class,B+C,gamma_CP_rx1,111,C,4.5,1.75,1,1.43353585422196,0.765432098765432,0.765432098765432,30,27,3,3,1
material_class,B+C,gamma_CP_rx1,112,C,5.25,1.75,1,0.0622035148787588,0.84,0.84,30,25,5,5,0
material_class,B+C,gamma_CP_rx2,1,B,0.75,-1.75,1,0.043232531092477,0.862068965517241,0.862068965517241,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,2,B,1.5,-1.75,1,0.719988610860292,0.857142857142857,0.857142857142857,30,28,2,2,1
material_class,B+C,gamma_CP_rx2,3,B,2.25,-1.75,1,1.71996713606137,0.857142857142857,0.857142857142857,30,28,2,2,1
material_class,B+C,gamma_CP_rx2,4,B,3,-1.75,1,1.63962328576024,0.753086419753086,0.753086419753086,30,27,3,3,1
material_class,B+C,gamma_CP_rx2,5,B,3.75,-1.75,1,1.63498260232158,0.888888888888889,0.888888888888889,30,24,6,6,0
material_class,B+C,gamma_CP_rx2,6,B,4.5,-1.75,1,1.78932216944281,0.920634920634921,0.920634920634921,30,21,9,9,0
material_class,B+C,gamma_CP_rx2,7,B,5.25,-1.75,0,0.686988654440719,0.93,0.93,30,20,10,10,0
material_class,B+C,gamma_CP_rx2,8,B,0.75,-1.25,1,0.67720437489183,0.793103448275862,0.793103448275862,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,9,B,1.5,-1.25,1,1.40388152874669,0.931034482758621,0.931034482758621,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,10,B,2.25,-1.25,1,1.70924956063973,0.938271604938272,0.938271604938272,30,27,3,3,1
material_class,B+C,gamma_CP_rx2,11,B,3,-1.25,1,1.52033750254291,0.881944444444444,0.881944444444444,30,24,6,6,0
material_class,B+C,gamma_CP_rx2,12,B,3.75,-1.25,1,1.4507610635488,0.886363636363636,0.886363636363636,30,22,8,8,0
material_class,B+C,gamma_CP_rx2,13,B,4.5,-1.25,1,0.723815994134112,0.920634920634921,0.920634920634921,30,21,9,9,0
material_class,B+C,gamma_CP_rx2,14,B,5.25,-1.25,1,1.12962684062055,0.92,0.92,30,20,10,10,0
material_class,B+C,gamma_CP_rx2,15,B,0.75,-0.75,1,1.19630696516138,0.724137931034483,0.724137931034483,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,16,B,1.5,-0.75,1,2.75691982904637,0.862068965517241,0.862068965517241,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,17,B,2.25,-0.75,1,1.64588789518281,0.923076923076923,0.923076923076923,30,26,4,4,1
material_class,B+C,gamma_CP_rx2,18,B,3,-0.75,1,1.40353421689952,0.869565217391304,0.869565217391304,30,23,7,7,0
material_class,B+C,gamma_CP_rx2,19,B,3.75,-0.75,1,1.44775780585459,0.888888888888889,0.888888888888889,30,21,9,9,0
material_class,B+C,gamma_CP_rx2,20,B,4.5,-0.75,1,1.33684738869799,0.909090909090909,0.909090909090909,30,19,11,11,0
material_class,B+C,gamma_CP_rx2,21,B,5.25,-0.75,1,1.35988788596023,0.87,0.87,30,20,10,10,0
material_class,B+C,gamma_CP_rx2,22,B,0.75,-0.25,1,1.98910037861002,0.655172413793103,0.655172413793103,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,23,B,1.5,-0.25,1,1.21644895475826,0.758620689655172,0.758620689655172,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,24,B,2.25,-0.25,1,1.11081607464972,0.769230769230769,0.769230769230769,30,26,4,4,1
material_class,B+C,gamma_CP_rx2,25,B,3,-0.25,1,1.31057134625762,0.720496894409938,0.720496894409938,30,23,7,7,0
material_class,B+C,gamma_CP_rx2,26,B,3.75,-0.25,1,0.977799680404893,0.751322751322751,0.751322751322751,30,21,9,9,0
material_class,B+C,gamma_CP_rx2,27,B,4.5,-0.25,1,1.59104779240739,0.83,0.83,30,20,10,10,0
material_class,B+C,gamma_CP_rx2,28,B,5.25,-0.25,1,1.3821215164367,0.808612440191388,0.808612440191388,30,19,11,11,0
material_class,B+C,gamma_CP_rx2,29,B,0.75,0.25,1,0.317501475435287,0.551724137931034,0.551724137931034,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,30,B,1.5,0.25,1,0.421710337275977,0.551724137931034,0.551724137931034,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,31,B,2.25,0.25,1,0.70997939662816,0.576923076923077,0.576923076923077,30,26,4,4,1
material_class,B+C,gamma_CP_rx2,32,B,3,0.25,1,0.927878507360356,0.552795031055901,0.552795031055901,30,23,7,7,0
material_class,B+C,gamma_CP_rx2,33,B,3.75,0.25,1,0.833016250848919,0.624338624338624,0.624338624338624,30,21,9,9,0
material_class,B+C,gamma_CP_rx2,34,B,4.5,0.25,1,1.41458454118775,0.71957671957672,0.71957671957672,30,21,9,9,0
material_class,B+C,gamma_CP_rx2,35,B,5.25,0.25,1,1.30376945544452,0.80952380952381,0.80952380952381,30,21,9,9,0
material_class,B+C,gamma_CP_rx2,36,B,0.75,0.75,1,0.0297860837325104,0.275862068965517,0.724137931034483,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,37,B,1.5,0.75,1,-0.00578005607616621,0.518518518518519,0.518518518518519,30,27,3,3,1
material_class,B+C,gamma_CP_rx2,38,B,2.25,0.75,1,0.373194531726614,0.512,0.512,30,25,5,5,0
material_class,B+C,gamma_CP_rx2,39,B,3,0.75,1,0.548388845532686,0.576388888888889,0.576388888888889,30,24,6,6,0
material_class,B+C,gamma_CP_rx2,40,B,3.75,0.75,1,0.995004402860803,0.590277777777778,0.590277777777778,30,24,6,6,0
material_class,B+C,gamma_CP_rx2,41,B,4.5,0.75,1,0.830218619628539,0.715277777777778,0.715277777777778,30,24,6,6,0
