case_name,scenario,polarization,pos_id,x_m,y_m,label,r_CP,a_FP,fp_energy_db,mean_excess_delay_ns,baseline_score,proposed_score,baseline_pred,proposed_pred,baseline_wrong,proposed_wrong,rescued_by_proposed,harmed_by_proposed,score_delta_proposed_minus_baseline
CP_caseC,C,CP,54,3.75,1.75,0,7.91837598323893,0.280592997584164,-72.2216598353419,3.71638951913876,0.533810388587663,0.556115117170958,1,1,1,1,0,0,0.0223047285832949
CP_caseC,C,CP,55,4.5,1.75,0,6.52131022364091,0.318343155991828,-72.0584583310138,4.24457641073546,0.615490689558309,0.60212476826093,1,1,1,1,0,0,-0.0133659212973791
LP_caseA,A,LP,1,0.75,-1.75,1,0.986514504487481,0.152054878364111,-77.8261850968213,6.92323145516688,0.344434926097143,0.290806017014941,0,0,1,1,0,0,-0.0536289090822022
LP_caseA,A,LP,2,1.5,-1.75,1,1.03810970502305,0.213177844545625,-75.7956828220219,5.39041087937402,0.479091047479477,0.450258823348412,0,0,1,1,0,0,-0.0288322241310651
LP_caseA,A,LP,3,2.25,-1.75,1,1.25931514094344,0.223506253524547,-77.4808645525258,6.67526812556385,0.354045077440548,0.317846812799361,0,0,1,1,0,0,-0.036198264641187
LP_caseA,A,LP,4,3,-1.75,1,0.871528617131784,0.162453302768306,-75.1582077148505,5.05653759386523,0.423667906362877,0.398750451985182,0,0,1,1,0,0,-0.0249174543776952
LP_caseA,A,LP,5,3.75,-1.75,1,0.923589595522035,0.210173482120413,-73.7930847660607,3.60814772422045,0.589790706914042,0.553967891540089,1,1,0,0,0,0,-0.0358228153739529
LP_caseA,A,LP,6,4.5,-1.75,1,0.650087965963799,0.226434009961752,-75.6188465251595,3.96206387064953,0.616629556990478,0.576675368039683,1,1,0,0,0,0,-0.0399541889507949
LP_caseA,A,LP,7,5.25,-1.75,1,1.27204084775249,0.241456071699037,-77.0515723083039,5.05873817002343,0.480374392658311,0.435187391757999,0,0,1,1,0,0,-0.0451870009003116
LP_caseA,A,LP,8,0.75,-1.25,1,8.24064437644685,0.215048650468055,-78.39693466153,7.59447721281655,0.272046884088137,0.272262959654009,0,0,1,1,0,0,0.000216075565871721
LP_caseA,A,LP,10,2.25,-1.25,1,0.790743186612391,0.17974202708389,-73.0767774339585,5.00573148745617,0.429509123225068,0.42283442721706,0,0,1,1,0,0,-0.00667469600800774
LP_caseA,A,LP,11,3,-1.25,1,0.384942570241113,0.165399517905723,-73.3243997384103,4.99780959272563,0.480083705029048,0.469122130750084,0,0,1,1,0,0,-0.0109615742789642
LP_caseA,A,LP,12,3.75,-1.25,1,0.628394383536099,0.293318021034772,-74.7337310956417,5.35457671925972,0.427417049805061,0.362054112275616,0,0,1,1,0,0,-0.065362937529445
LP_caseA,A,LP,14,5.25,-1.25,1,0.74482690403554,0.0994058332757417,-76.0607043495658,4.37729699725586,0.670751421618989,0.667647014731778,1,1,0,0,0,0,-0.00310440688721092
LP_caseA,A,LP,15,0.75,-0.75,1,10.1760691271342,0.335895470502073,-77.9609571488977,7.95510915294019,0.282043945813014,0.333279600801412,0,0,1,1,0,0,0.0512356549883983
LP_caseA,A,LP,16,1.5,-0.75,1,1.09571422902368,0.270505206752155,-73.2590757944594,5.18043808977687,0.429474945109784,0.394591392887803,0,0,1,1,0,0,-0.0348835522219811
LP_caseA,A,LP,17,2.25,-0.75,1,0.65084766135581,0.222513080941813,-72.1815831212223,5.07593576294551,0.482823820714889,0.457892161154973,0,0,1,1,0,0,-0.0249316595599162
LP_caseA,A,LP,18,3,-0.75,1,0.451462578175667,0.165890876942692,-72.9311265110614,5.27967410316727,0.487202978134673,0.48057134558673,0,0,1,1,0,0,-0.00663163254794302
LP_caseA,A,LP,19,3.75,-0.75,1,0.775967342017231,0.119859386804764,-74.033124786678,5.26436909294761,0.412421471920601,0.369031889646096,0,0,1,1,0,0,-0.0433895822745045
LP_caseA,A,LP,20,4.5,-0.75,1,0.799138850009218,0.147249791580144,-75.7054110548015,5.34538325036626,0.326507046477884,0.31717675675233,0,0,1,1,0,0,-0.00933028972555477
